Date	Newspaper	Article	Valence	Date_parsed
December 21, 2015 Monday  Andalucía Edición	El Pais	"El PP ganó las elecciones generales pero con el 99,55% escrutado lograba 123 escaños, quedando muy lejos de la mayoría absoluta de 176. Ni siquiera una alianza con Ciudadanos, que obtenía 40 escaños, le permite a Mariano Rajoy mantener la presidencia. El presidente reconoció desde Génova la dificultad de formar Gobierno. ""No será fácil"", reconoció. El PSOE, segundo con 90 escaños y el 22,02% de los votos, podría llegar a lograr la presidencia con el apoyo de las demás fuerzas de izquierdas, como Podemos e IU, y nacionalistas, como el PNV o ERC. Pedro Sánchez insistió desde Ferraz en que ""España quiere izquierda, quiere cambio"". Desde Podemos, que confirmó las expectativas del final de campaña con 69 escaños y un 20,65% de los votos, su líder, Pablo Iglesias, advirtió de que los españoles han votado ""un cambio de sistema inaplazable"". Pese al mal resultado de Ciudadanos, cuarta fuerza con 40 escaños y el 13,93% del voto, Albert Rivera reivindicó a su partido: ""Somos más necesarios que nunca"". "		2015-12-21
December 22, 2015 Tuesday  2ª Ed. Barna Edición	El Pais	"El presidente en funciones, Mariano Rajoy, dijo ayer que intentará formar un Gobierno estable negociando el apoyo de las ""formaciones que comparten la defensa del orden constitucional"", en referencia al PSOE y a Ciudadanos, partidos a los que no citó explícitamente. Aun así, el líder socialista, Pedro Sánchez, recibió el apoyo unánime de la cúpula de su partido para votar en contra de la reelección del presidente. Por su parte, Pablo Iglesias, secretario general de Podemos, se cerró a posibles pactos con los socialistas y el resto de las fuerzas mayoritarias en el Congreso al establecer como condición previa a cualquier diálogo la celebración de un referéndum de independencia en Cataluña. La única formación que avanzó que no pondrá obstáculos a que Rajoy siga gobernando fue Ciudadanos, cuyo líder, Albert Rivera, pidió a las otras formaciones que también se abstengan para favorecer de ese modo la estabilidad y la gobernabilidad. "		2015-12-22
December 22, 2015 Tuesday  Nacional Edición	El Pais	"El presidente en funciones, Mariano Rajoy, dijo ayer que intentará formar un Gobierno estable negociando el apoyo de las ""formaciones que comparten la defensa del orden constitucional"", en referencia al PSOE y a Ciudadanos, partidos a los que no citó explícitamente. Aun así, el líder socialista, Pedro Sánchez, recibió el apoyo unánime de la cúpula de su partido para votar en contra de la reelección del presidente. Por su parte, Pablo Iglesias, secretario general de Podemos, se cerró a posibles pactos con los socialistas y el resto de las fuerzas mayoritarias en el Congreso al establecer como condición previa a cualquier diálogo la celebración de un referéndum de independencia en Cataluña. La única formación que avanzó que no pondrá obstáculos a que Rajoy siga gobernando fue Ciudadanos, cuyo líder, Albert Rivera, pidió a los otros partidos que también se abstengan para favorecer de ese modo la estabilidad y la gobernabilidad. "		2015-12-22
December 22, 2015 Tuesday  2ª Ed. Barna Edición	El Pais	"El presidente en funciones, Mariano Rajoy, dijo ayer que intentará formar un Gobierno estable negociando el apoyo de las ""formaciones que comparten la defensa del orden constitucional"", en referencia al PSOE y a Ciudadanos, partidos a los que no citó explícitamente. Aun así, el líder socialista, Pedro Sánchez, recibió el apoyo unánime de la cúpula de su partido para votar en contra de la reelección del presidente. Por su parte, Pablo Iglesias, secretario general de Podemos, se cerró a posibles pactos con los socialistas y el resto de las fuerzas mayoritarias en el Congreso al establecer como condición previa a cualquier diálogo la celebración de un referéndum de independencia en Cataluña. La única formación que avanzó que no pondrá obstáculos a que Rajoy siga gobernando fue Ciudadanos, cuyo líder, Albert Rivera, pidió a las otras formaciones que también se abstengan para favorecer de ese modo la estabilidad y la gobernabilidad. "		2015-12-22
December 22, 2015 Tuesday  Nacional Edición	El Pais	"El presidente en funciones, Mariano Rajoy, dijo ayer que intentará formar un Gobierno estable negociando el apoyo de las ""formaciones que comparten la defensa del orden constitucional"", en referencia al PSOE y a Ciudadanos, partidos a los que no citó explícitamente. Aun así, el líder socialista, Pedro Sánchez, recibió el apoyo unánime de la cúpula de su partido para votar en contra de la reelección del presidente. Por su parte, Pablo Iglesias, secretario general de Podemos, se cerró a posibles pactos con los socialistas y el resto de las fuerzas mayoritarias en el Congreso al establecer como condición previa a cualquier diálogo la celebración de un referéndum de independencia en Cataluña. La única formación que avanzó que no pondrá obstáculos a que Rajoy siga gobernando fue Ciudadanos, cuyo líder, Albert Rivera, pidió a los otros partidos que también se abstengan para favorecer de ese modo la estabilidad y la gobernabilidad. "		2015-12-22
December 24, 2015 Thursday  Comunidad Valenciana Edición	El Pais	"El presidente del Gobierno, Mariano Rajoy, telefoneó ayer al líder de Podemos, Pablo Iglesias, para convocarle en La Moncloa el próximo lunes, día 28. Iglesias aseguró ayer que aprovechará la reunión, prevista para las 9.30, para explicar al jefe del Ejecutivo las razones por las que cree que no debe seguir al frente del Gobierno.  La postura del líder de Ciudadanos, Albert Rivera, está muy lejos de la de Iglesias. El líder de Ciudadanos planteará al del PP durante la cita, también el lunes, su Pacto por España y su oferta de negociar una mayoría sólida que permita el arranque de la legislatura. Rivera envió un mensaje ayer a Pedro Sánchez, con el que tiene previsto intentar hablar en las próximas horas. ""La España de bandos, rencores y oportunismo no quiere acuerdos de Estado, ni diálogo, ni regeneración"", tuiteó Rivera."		2015-12-24
December 24, 2015 Thursday  Nacional Edición	El Pais	"El presidente del Gobierno, Mariano Rajoy, telefoneó ayer al líder de Podemos, Pablo Iglesias, para convocarle en La Moncloa el próximo lunes, día 28. Iglesias aseguró ayer que aprovechará la reunión, prevista para las 9.30, para explicar al jefe del Ejecutivo las razones por las que cree que no debe seguir al frente del Gobierno.  La postura del líder de Ciudadanos, Albert Rivera, está muy lejos de la de Iglesias. El líder de Ciudadanos planteará al del PP durante la cita, también el lunes, su Pacto por España y su oferta de negociar una mayoría sólida que permita el arranque de la legislatura. Rivera, además, le envió ayer un mensaje a Pedro Sánchez, con el que tiene previsto intentar hablar en las próximas horas. ""La España de bandos, rencores y oportunismo no quiere acuerdos de estado,ni diálogo,ni regeneración"", tuiteó Rivera sobre su propuesta."		2015-12-24
December 24, 2015 Thursday  Andalucía Edición	El Pais	"L a tajante negativa del líder socialista, Pedro Sánchez, a facilitar la reelección de Mariano Rajoy en la jefatura del Gobierno era tan esperada como lógica al principio de un proceso de búsqueda de soluciones que, por el momento, corresponde a Rajoy. El presidente en funciones, cabeza de la minoría parlamentaria más votada en las elecciones generales del 20-D, explora las intenciones de otros grupos políticos y da los pasos que considera oportunos para cristalizar su propia aspiración.  Falta casi un mes para que se plantee la primera votación de investidura en el Congreso de los Diputados. Si Rajoy fracasara en su proyecto, podría ser el tiempo del PSOE para intentarlo a su vez. Las dos opciones son igualmente legítimas, pero hay que recorrer el camino y no tomar atajos. Ese camino permitirá comprobar si los obstáculos a una combinación de fuerzas políticas para alumbrar el futuro Gobierno son los proyectos de cada partido o se trata de incompatibilidades insalvables entre personas. Lo único que sabemos con certeza es que Podemos no es un aliado factible mientras no rectifique el compromiso de colocar la celebración de un referéndum en Cataluña como su prioridad absoluta. Pablo Iglesias lo planteó a las pocas horas de cerradas las urnas del 20 de diciembre y está claro que ninguna de las demás formaciones con opciones de gobierno va a apoyar esa condición sine qua non del dirigente de Podemos. Tampoco acierta Albert Rivera, el líder de Ciudadanos, apresurándose a proponer un pacto a tres bandas entre el PP, el PSOE y Ciudadanos. Ha pasado demasiado poco tiempo desde las elecciones y queda camino que recorrer a los partidos más votados, sin necesidad de mezclar a todos los defensores de un pacto ""por España"" en una especie de tripartito. No conviene ceder a las urgencias de los que, desde fuera del Parlamento, presionan a favor de un rápido acuerdo envuelto en la retórica de los sacrificios exigibles a las fuerzas políticas para que se olviden de partidismos y busquen soluciones de gobernabilidad a toda prisa. Un factor que podría alterar el escenario político es la aceleración de los acontecimientos en Cataluña. Los preparativos de las fuerzas independentistas catalanas se dirigen a marchas forzadas a intentar un acuerdo in extremis. De producirse un nuevo tirón separatista por parte de las fuerzas combinadas de Junts pel Sí y de las CUP, el Gobierno en funciones necesitará del respaldo de otras fuerzas. No hay duda de la posición de Rivera en ese aspecto. Pedro Sánchez dejó ayer claro que estará al lado del Ejecutivo en cuestiones de Estado -citó textualmente: ""El desafío territorial o el terrorismo""- y tampoco existen motivos para dudar de su palabra en este terreno. Por lo demás, lo normal es recorrer la senda trazada por las previsiones constitucionales y respetar el calendario marcado. Se trata, en primer lugar, de decidir sobre la Mesa del Congreso y la presidencia de la Cámara. Después se verá si Mariano Rajoy cuenta o no con suficientes apoyos para ser investido como jefe del Ejecutivo."		2015-12-24
December 24, 2015 Thursday  Comunidad Valenciana Edición	El Pais	"El presidente del Gobierno, Mariano Rajoy, telefoneó ayer al líder de Podemos, Pablo Iglesias, para convocarle en La Moncloa el próximo lunes, día 28. Iglesias aseguró ayer que aprovechará la reunión, prevista para las 9.30, para explicar al jefe del Ejecutivo las razones por las que cree que no debe seguir al frente del Gobierno.  La postura del líder de Ciudadanos, Albert Rivera, está muy lejos de la de Iglesias. El líder de Ciudadanos planteará al del PP durante la cita, también el lunes, su Pacto por España y su oferta de negociar una mayoría sólida que permita el arranque de la legislatura. Rivera envió un mensaje ayer a Pedro Sánchez, con el que tiene previsto intentar hablar en las próximas horas. ""La España de bandos, rencores y oportunismo no quiere acuerdos de Estado, ni diálogo, ni regeneración"", tuiteó Rivera."		2015-12-24
December 24, 2015 Thursday  Nacional Edición	El Pais	"El presidente del Gobierno, Mariano Rajoy, telefoneó ayer al líder de Podemos, Pablo Iglesias, para convocarle en La Moncloa el próximo lunes, día 28. Iglesias aseguró ayer que aprovechará la reunión, prevista para las 9.30, para explicar al jefe del Ejecutivo las razones por las que cree que no debe seguir al frente del Gobierno.  La postura del líder de Ciudadanos, Albert Rivera, está muy lejos de la de Iglesias. El líder de Ciudadanos planteará al del PP durante la cita, también el lunes, su Pacto por España y su oferta de negociar una mayoría sólida que permita el arranque de la legislatura. Rivera, además, le envió ayer un mensaje a Pedro Sánchez, con el que tiene previsto intentar hablar en las próximas horas. ""La España de bandos, rencores y oportunismo no quiere acuerdos de estado,ni diálogo,ni regeneración"", tuiteó Rivera sobre su propuesta."		2015-12-24
December 24, 2015 Thursday  Andalucía Edición	El Pais	"L a tajante negativa del líder socialista, Pedro Sánchez, a facilitar la reelección de Mariano Rajoy en la jefatura del Gobierno era tan esperada como lógica al principio de un proceso de búsqueda de soluciones que, por el momento, corresponde a Rajoy. El presidente en funciones, cabeza de la minoría parlamentaria más votada en las elecciones generales del 20-D, explora las intenciones de otros grupos políticos y da los pasos que considera oportunos para cristalizar su propia aspiración.  Falta casi un mes para que se plantee la primera votación de investidura en el Congreso de los Diputados. Si Rajoy fracasara en su proyecto, podría ser el tiempo del PSOE para intentarlo a su vez. Las dos opciones son igualmente legítimas, pero hay que recorrer el camino y no tomar atajos. Ese camino permitirá comprobar si los obstáculos a una combinación de fuerzas políticas para alumbrar el futuro Gobierno son los proyectos de cada partido o se trata de incompatibilidades insalvables entre personas. Lo único que sabemos con certeza es que Podemos no es un aliado factible mientras no rectifique el compromiso de colocar la celebración de un referéndum en Cataluña como su prioridad absoluta. Pablo Iglesias lo planteó a las pocas horas de cerradas las urnas del 20 de diciembre y está claro que ninguna de las demás formaciones con opciones de gobierno va a apoyar esa condición sine qua non del dirigente de Podemos. Tampoco acierta Albert Rivera, el líder de Ciudadanos, apresurándose a proponer un pacto a tres bandas entre el PP, el PSOE y Ciudadanos. Ha pasado demasiado poco tiempo desde las elecciones y queda camino que recorrer a los partidos más votados, sin necesidad de mezclar a todos los defensores de un pacto ""por España"" en una especie de tripartito. No conviene ceder a las urgencias de los que, desde fuera del Parlamento, presionan a favor de un rápido acuerdo envuelto en la retórica de los sacrificios exigibles a las fuerzas políticas para que se olviden de partidismos y busquen soluciones de gobernabilidad a toda prisa. Un factor que podría alterar el escenario político es la aceleración de los acontecimientos en Cataluña. Los preparativos de las fuerzas independentistas catalanas se dirigen a marchas forzadas a intentar un acuerdo in extremis. De producirse un nuevo tirón separatista por parte de las fuerzas combinadas de Junts pel Sí y de las CUP, el Gobierno en funciones necesitará del respaldo de otras fuerzas. No hay duda de la posición de Rivera en ese aspecto. Pedro Sánchez dejó ayer claro que estará al lado del Ejecutivo en cuestiones de Estado -citó textualmente: ""El desafío territorial o el terrorismo""- y tampoco existen motivos para dudar de su palabra en este terreno. Por lo demás, lo normal es recorrer la senda trazada por las previsiones constitucionales y respetar el calendario marcado. Se trata, en primer lugar, de decidir sobre la Mesa del Congreso y la presidencia de la Cámara. Después se verá si Mariano Rajoy cuenta o no con suficientes apoyos para ser investido como jefe del Ejecutivo."		2015-12-24
December 28, 2015 Monday  Comunidad Valenciana Edición	El Pais	"El PP esperaba lograr entre 125 y 135 escaños en las elecciones del 20-D, por la recuperación que le daban los sondeos de seguimiento que manejaba en los días previos a las elecciones. Se quedaron en 123, es decir, 63 menos que en 2011 y a 53 de la mayoría absoluta. ""Lo inesperado fue que Ciudadanos se quedara solo en 40"", admite uno de los máximos dirigentes del partido que dirige Mariano Rajoy.  En el PP creen que Ciudadanos y su líder, Albert Rivera, se fueron hundiendo durante la campaña por diversos fallos y por su calculada ambigüedad, y esa caída frustró los planes de formar un Gobierno estable y conjunto para toda la legislatura. En la noche electoral las caras fueron largas en la sede del PP pero algunos colaboradores de Rajoy aún hablaban de ""moderado optimismo"". Con el transcurso de los días, los mismos asesores han pasado a concluir que el presidente en funciones está ""altamente preocupado"" porque cada vez ve más difícil lograr un Gobierno estable, como le gustaría a él y a sus socios europeos. Y porque un fracaso en ese sentido abriría la caja de los truenos internos en el PP sin un sucesor claro y con unos barones territoriales en su mayoría derrotados y de salida de la política."		2015-12-28
December 28, 2015 Monday  Comunidad Valenciana Edición	El Pais	"El PP esperaba lograr entre 125 y 135 escaños en las elecciones del 20-D, por la recuperación que le daban los sondeos de seguimiento que manejaba en los días previos a las elecciones. Se quedaron en 123, es decir, 63 menos que en 2011 y a 53 de la mayoría absoluta. ""Lo inesperado fue que Ciudadanos se quedara solo en 40"", admite uno de los máximos dirigentes del partido que dirige Mariano Rajoy.  En el PP creen que Ciudadanos y su líder, Albert Rivera, se fueron hundiendo durante la campaña por diversos fallos y por su calculada ambigüedad, y esa caída frustró los planes de formar un Gobierno estable y conjunto para toda la legislatura. En la noche electoral las caras fueron largas en la sede del PP pero algunos colaboradores de Rajoy aún hablaban de ""moderado optimismo"". Con el transcurso de los días, los mismos asesores han pasado a concluir que el presidente en funciones está ""altamente preocupado"" porque cada vez ve más difícil lograr un Gobierno estable, como le gustaría a él y a sus socios europeos. Y porque un fracaso en ese sentido abriría la caja de los truenos internos en el PP sin un sucesor claro y con unos barones territoriales en su mayoría derrotados y de salida de la política."		2015-12-28
January 7, 2016 Thursday  Comunidad Valenciana Edición	El Pais	"Nos guste o no, que es lo que le pasaría a un gallego, el Partido Popular ha conseguido una sólida minoría en el Parlamento, lo que le da una fuerza casi inédita a la hora de hacer propuestas a los demás. Sería tremendamente incómodo tener que hacer propuestas de alianzas a otros partidos sin que le hicieran falta. Porque eso daría una impresión de debilidad innecesaria: ""Esos que no nos necesitan ¿para qué nos necesitan?"". Y, claro, la respuesta siempre es torticera.  Así que lo mejor para una situación como esta es no tener la solución. Yo creo que Rajoy donde se mueve bien es en esta agua turbia de la falta de claridad. Ahora, les ha echado la obligación de decidir a Pedro Sánchez y a Albert Rivera. Rivera ya lo propuso él mismo hace tiempo, y no tiene que explicar nada, pero Sánchez está obligado por todos los demás a contar las razones de su no. Un no que, como le ha pasado a la CUP con Mas, está ya demasiado dicho como para no ser fiel a él. A Sánchez le han escrito la respuesta no sólo sus asesores políticos, sino sus rivales. ¿De la posible coalición con el PP y Ciudadanos, qué tiene que decir? Y él, sin cambiar mucho el gesto tiene que decir que lo mismo de siempre, o sea que no tiene nada que decir. Y así estamos. Que ni el líder de la minoría más estable ni el de la minoría más inestable tienen nada que decir. Porque lo que sí sabemos no necesita mayoría estable. Repasemos: unidad de España, igualdad de los españoles, política exterior apañada, política antiterrorista y de defensa... Basta con eso que se llama políticas de Estado, a las que son tan aficionados nuestros dirigentes. En una tarde en el bar del Palace los tres jefes (PP, PSOE y Ciudadanos) lo acordarían. Y lograrían de paso darle vidilla a un bar que fue tan fundamental en otros momentos también duros y que ahora parece que no vale ni para tomar un gin tonic clandestino. O se dan prisa, o va a venir Susana Díaz a Madrid y les va a poner a todos firmes. Y se va a dar cuenta Rajoy de que los pactos se los tiene que proponer a la persona adecuada."		2016-01-07
